cruise,file,date,file_duration,lat,lon,conductivity,salinity,ocean_tmp,par,bulk_red,stream_pressure,flow_rate,event_rate
realtime,2015-03-24T08-09-37+00-00,2015-03-24T08:09:37+00:00,180.108,3624.6657,13830.7081,NA,33.45,15.58,-0.000979,18.3293,12,2471.3437336,NA
realtime,2015-03-24T08-12-37+00-00,2015-03-24T08:12:37+00:00,180.006,3624.3274,13831.186,NA,33.47,15.52,-0.000953,18.3293,12,2471.3437336,NA
realtime,2015-03-24T08-15-37+00-00,2015-03-24T08:15:37+00:00,180.006,3623.8982,13831.7732,NA,33.49,15.58,-0.000953,18.3293,12,2471.3437336,NA
realtime,2015-03-24T08-18-37+00-00,2015-03-24T08:18:37+00:00,180.027,3623.5508,13832.2229,NA,33.47,15.47,-0.000953,18.3293,12,2471.3437336,NA
realtime,2015-03-24T08-21-38+00-00,2015-03-24T08:21:38+00:00,180.149,3623.0897,13832.8217,NA,33.45,15.47,-0.000979,18.3293,12,2471.3437336,NA
realtime,2015-03-24T08-24-38+00-00,2015-03-24T08:24:38+00:00,180.03,3622.6478,13833.4002,NA,33.46,15.5,-0.000953,18.3293,12,2471.3437336,NA
realtime,2015-03-24T08-27-38+00-00,2015-03-24T08:27:38+00:00,180.028,3622.2107,13833.984,NA,33.49,15.54,-0.001259,18.3293,12,2471.3437336,NA
realtime,2015-03-24T08-30-38+00-00,2015-03-24T08:30:38+00:00,180.013,3621.8632,13834.4359,NA,33.49,15.57,-0.000953,18.3293,12,2471.3437336,NA
realtime,2015-03-24T08-33-38+00-00,2015-03-24T08:33:38+00:00,180.019,3621.4047,13835.0481,NA,33.51,15.59,-0.000953,18.3293,12,2471.3437336,NA
realtime,2015-03-24T08-36-39+00-00,2015-03-24T08:36:39+00:00,180.021,3621.0627,13835.5038,NA,33.53,15.61,-0.000953,18.3293,12,2471.3437336,NA
realtime,2015-03-24T08-39-39+00-00,2015-03-24T08:39:39+00:00,180.077,3620.6185,13836.0871,NA,33.54,15.62,-0.000953,18.3293,12,2471.3437336,NA
realtime,2015-03-24T08-42-39+00-00,2015-03-24T08:42:39+00:00,180.149,3620.1839,13836.6713,NA,33.54,15.6,-0.000953,18.3293,12,2471.3437336,NA
realtime,2015-03-24T08-45-39+00-00,2015-03-24T08:45:39+00:00,180.081,3619.7549,13837.2382,NA,33.53,15.61,-0.001565,18.3293,12,2471.3437336,NA
realtime,2015-03-24T08-48-40+00-00,2015-03-24T08:48:40+00:00,180.031,3619.4184,13837.6874,NA,33.52,15.58,-0.000953,18.3293,12,2471.3437336,NA
realtime,2015-03-24T08-51-40+00-00,2015-03-24T08:51:40+00:00,180.016,3618.9616,13838.2896,NA,33.52,15.57,-0.000953,18.3293,12,2471.3437336,NA
realtime,2015-03-24T08-54-40+00-00,2015-03-24T08:54:40+00:00,180.143,3618.5163,13838.8808,NA,33.54,15.65,-0.000953,18.3293,12,2471.3437336,NA
realtime,2015-03-24T08-57-40+00-00,2015-03-24T08:57:40+00:00,180.096,3618.1688,13839.3302,NA,33.54,15.63,-0.000979,18.3293,12,2471.3437336,NA
realtime,2015-03-24T09-00-40+00-00,2015-03-24T09:00:40+00:00,180.128,3617.7141,13839.9185,NA,33.52,15.6,-0.000953,18.3293,12,2471.3437336,NA
realtime,2015-03-24T09-03-41+00-00,2015-03-24T09:03:41+00:00,180.063,3617.2618,13840.5076,NA,33.52,15.58,-0.000979,18.3293,12,2471.3437336,NA
realtime,2015-03-24T09-06-41+00-00,2015-03-24T09:06:41+00:00,180.059,3616.82,13841.0763,NA,33.52,15.58,-0.000953,18.3293,12,2471.3437336,NA
realtime,2015-03-24T09-09-41+00-00,2015-03-24T09:09:41+00:00,180.149,3616.4876,13841.5252,NA,33.53,15.61,-0.000953,18.3293,12,2471.3437336,NA
realtime,2015-03-24T09-12-41+00-00,2015-03-24T09:12:41+00:00,180.049,3616.048,13842.1271,NA,33.55,15.61,-0.000953,18.3293,12,2471.3437336,NA
realtime,2015-03-24T09-15-42+00-00,2015-03-24T09:15:42+00:00,180.047,3615.6217,13842.713,NA,33.59,15.69,-0.000953,18.3293,12,2471.3437336,NA
realtime,2015-03-24T09-18-42+00-00,2015-03-24T09:18:42+00:00,180.016,3615.2812,13843.1765,NA,33.64,15.7,-0.001437,18.3293,12,2471.3437336,NA
realtime,2015-03-24T09-21-42+00-00,2015-03-24T09:21:42+00:00,180.025,3614.8627,13843.7596,NA,33.59,15.49,-0.000953,18.3293,12,2471.3437336,NA
realtime,2015-03-24T09-24-42+00-00,2015-03-24T09:24:42+00:00,180.149,3614.4162,13844.3665,NA,33.52,15.28,-0.000953,18.3293,12,2471.3437336,NA
realtime,2015-03-24T09-27-42+00-00,2015-03-24T09:27:42+00:00,180.063,3613.9909,13844.9301,NA,33.53,15.3,-0.000953,18.3293,12,2471.3437336,NA
realtime,2015-03-24T09-30-43+00-00,2015-03-24T09:30:43+00:00,180.002,3613.6497,13845.3958,NA,33.54,15.39,-0.000953,18.3293,12,2471.3437336,NA
realtime,2015-03-24T09-33-43+00-00,2015-03-24T09:33:43+00:00,180.055,3613.2287,13845.9943,NA,33.59,15.52,-0.000953,18.3293,12,2471.3437336,NA
realtime,2015-03-24T09-36-43+00-00,2015-03-24T09:36:43+00:00,180.147,3612.8054,13846.6088,NA,33.61,15.59,-0.000953,18.3293,12,2471.3437336,NA
realtime,2015-03-24T09-39-43+00-00,2015-03-24T09:39:43+00:00,180.09,3612.4894,13847.0626,NA,33.64,15.63,-0.000953,18.3293,12,2471.3437336,NA
realtime,2015-03-24T09-42-44+00-00,2015-03-24T09:42:44+00:00,180.135,3612.0544,13847.6955,NA,33.68,15.73,-0.000953,18.3293,12,2471.3437336,NA
realtime,2015-03-24T09-45-44+00-00,2015-03-24T09:45:44+00:00,180.067,3611.6433,13848.274,NA,33.68,15.72,-0.000953,18.3293,12,2471.3437336,NA
realtime,2015-03-24T09-48-44+00-00,2015-03-24T09:48:44+00:00,180.054,3611.3113,13848.7405,NA,33.67,15.7,-0.000979,18.3293,12,2471.3437336,NA
realtime,2015-03-24T09-51-44+00-00,2015-03-24T09:51:44+00:00,180.051,3610.883,13849.3353,NA,33.65,15.71,-0.000953,18.3293,12,2471.3437336,NA
realtime,2015-03-24T09-54-45+00-00,2015-03-24T09:54:45+00:00,180.003,3610.4457,13849.9399,NA,33.65,15.72,-0.000953,18.3293,12,2471.3437336,NA
realtime,2015-03-24T09-57-45+00-00,2015-03-24T09:57:45+00:00,180.006,3610.1079,13850.4008,NA,33.65,15.75,-0.000953,18.3293,12,2471.3437336,NA
realtime,2015-03-24T10-00-45+00-00,2015-03-24T10:00:45+00:00,180.018,3609.6786,13850.9872,NA,33.66,15.76,-0.001132,18.3293,12,2471.3437336,NA
realtime,2015-03-24T10-03-45+00-00,2015-03-24T10:03:45+00:00,180.026,3609.2706,13851.5479,NA,33.65,15.74,-0.000953,18.3293,12,2471.3437336,NA
realtime,2015-03-24T10-06-45+00-00,2015-03-24T10:06:45+00:00,180.138,3608.939,13852.0065,NA,33.64,15.73,-0.000953,18.3293,12,2471.3437336,NA
realtime,2015-03-24T10-09-45+00-00,2015-03-24T10:09:45+00:00,180.079,3608.5103,13852.5988,NA,33.63,15.71,-0.000953,18.3293,12,2471.3437336,NA
realtime,2015-03-24T10-12-46+00-00,2015-03-24T10:12:46+00:00,180.023,3608.0863,13853.1779,NA,33.63,15.68,-0.000953,18.3293,12,2471.3437336,NA
realtime,2015-03-24T10-15-46+00-00,2015-03-24T10:15:46+00:00,180.029,3607.7561,13853.6304,NA,33.62,15.66,-0.000953,18.3293,12,2471.3437336,NA
realtime,2015-03-24T10-18-46+00-00,2015-03-24T10:18:46+00:00,180.149,3607.3219,13854.2326,NA,33.61,15.63,-0.000953,18.3293,12,2471.3437336,NA
realtime,2015-03-24T10-21-46+00-00,2015-03-24T10:21:46+00:00,180.066,3606.91,13854.8066,NA,33.61,15.63,-0.000953,19.7019,12,2471.3437336,NA
realtime,2015-03-24T10-24-47+00-00,2015-03-24T10:24:47+00:00,180.062,3606.5833,13855.2481,NA,33.61,15.62,-0.000953,19.7019,12,2471.3437336,NA
realtime,2015-03-24T10-27-47+00-00,2015-03-24T10:27:47+00:00,180.12,3606.1469,13855.8131,NA,33.59,15.57,-0.000953,19.7019,12,2471.3437336,NA
realtime,2015-03-24T10-30-47+00-00,2015-03-24T10:30:47+00:00,180.062,3605.7032,13856.3768,NA,33.55,15.42,-0.000928,19.7019,12,2471.3437336,NA
realtime,2015-03-24T10-33-47+00-00,2015-03-24T10:33:47+00:00,180.1,3605.3677,13856.8037,NA,33.52,15.36,-0.000953,19.7019,12,2471.3437336,NA
realtime,2015-03-24T10-36-48+00-00,2015-03-24T10:36:48+00:00,180.009,3604.9105,13857.3642,NA,33.51,15.34,-0.000953,19.7019,12,2471.3437336,NA
realtime,2015-03-24T10-39-48+00-00,2015-03-24T10:39:48+00:00,180.107,3604.4583,13857.9334,NA,33.53,15.4,-0.000953,19.7019,12,2471.3437336,NA
realtime,2015-03-24T10-42-48+00-00,2015-03-24T10:42:48+00:00,180.022,3604.0293,13858.4983,NA,33.57,15.49,-0.000953,19.7019,12,2471.3437336,NA
realtime,2015-03-24T10-45-48+00-00,2015-03-24T10:45:48+00:00,180.083,3603.724,13858.9352,NA,33.58,15.49,-0.000953,19.7019,12,2471.3437336,NA
realtime,2015-03-24T10-48-48+00-00,2015-03-24T10:48:48+00:00,180.03,3603.2935,13859.5433,NA,33.57,15.45,-0.000953,19.7019,12,2471.3437336,NA
realtime,2015-03-24T10-51-49+00-00,2015-03-24T10:51:49+00:00,180.025,3602.8766,13900.1201,NA,33.57,15.45,-0.000953,19.7019,12,2471.3437336,NA
realtime,2015-03-24T10-54-49+00-00,2015-03-24T10:54:49+00:00,180.122,3602.5452,13900.5804,NA,33.58,15.44,-0.000953,19.7019,12,2471.3437336,NA
realtime,2015-03-24T10-57-49+00-00,2015-03-24T10:57:49+00:00,180.053,3602.1274,13901.1617,NA,33.61,15.54,-0.000953,19.7019,12,2471.3437336,NA
realtime,2015-03-24T11-00-49+00-00,2015-03-24T11:00:49+00:00,180.02,3601.7099,13901.74,NA,33.67,15.72,-0.000953,19.7019,12,2471.3437336,NA
realtime,2015-03-24T11-03-49+00-00,2015-03-24T11:03:49+00:00,180.142,3601.2846,13902.3259,NA,33.75,15.91,-0.000953,19.7019,12,2471.3437336,NA
realtime,2015-03-24T11-06-50+00-00,2015-03-24T11:06:50+00:00,180.073,3600.8707,13902.9029,NA,33.76,15.88,-0.000953,19.7019,12,2471.3437336,NA
realtime,2015-03-24T11-09-50+00-00,2015-03-24T11:09:50+00:00,180.051,3600.5425,13903.3588,NA,33.76,15.95,-0.000953,19.7019,12,2471.3437336,NA
realtime,2015-03-24T11-12-50+00-00,2015-03-24T11:12:50+00:00,180.002,3600.1092,13903.9382,NA,33.77,15.96,-0.000953,19.7019,12,2471.3437336,NA
realtime,2015-03-24T11-15-50+00-00,2015-03-24T11:15:50+00:00,180.026,3559.6565,13904.5453,NA,33.85,16.14,-0.000953,19.7019,12,2471.3437336,NA
realtime,2015-03-24T11-18-50+00-00,2015-03-24T11:18:50+00:00,180.002,3559.3453,13904.9611,NA,33.84,16.13,-0.000953,19.7019,12,2471.3437336,NA
realtime,2015-03-24T11-21-51+00-00,2015-03-24T11:21:51+00:00,180.027,3558.9168,13905.5406,NA,33.84,16.09,-0.000928,19.7019,12,2471.3437336,NA
realtime,2015-03-24T11-24-51+00-00,2015-03-24T11:24:51+00:00,180.014,3558.4705,13906.1368,NA,33.82,16.08,-0.000953,19.7019,12,2471.3437336,NA
realtime,2015-03-24T11-27-51+00-00,2015-03-24T11:27:51+00:00,180.027,3558.0554,13906.697,NA,33.81,16.1,-0.000953,19.7019,12,2471.3437336,NA
realtime,2015-03-24T11-30-51+00-00,2015-03-24T11:30:51+00:00,180.015,3557.7219,13907.1487,NA,33.81,16.09,-0.000953,19.7019,12,2471.3437336,NA
realtime,2015-03-24T11-33-51+00-00,2015-03-24T11:33:51+00:00,180.016,3557.2783,13907.7481,NA,33.81,16.09,-0.000953,19.7019,12,2471.3437336,NA
realtime,2015-03-24T11-36-51+00-00,2015-03-24T11:36:51+00:00,180.002,3556.849,13908.3251,NA,33.8,16.05,-0.000953,19.7019,12,2471.3437336,NA
realtime,2015-03-24T11-39-52+00-00,2015-03-24T11:39:52+00:00,180.143,3556.508,13908.7759,NA,33.79,16.04,-0.000953,19.7019,12,2471.3437336,NA
realtime,2015-03-24T11-42-52+00-00,2015-03-24T11:42:52+00:00,180.043,3556.0609,13909.3705,NA,33.8,16.13,-0.000953,19.7019,12,2471.3437336,NA
realtime,2015-03-24T11-45-52+00-00,2015-03-24T11:45:52+00:00,180.026,3555.6167,13909.9609,NA,33.82,16.3,-0.000953,19.7019,12,2471.3437336,NA
realtime,2015-03-24T11-48-52+00-00,2015-03-24T11:48:52+00:00,180.001,3555.2904,13910.3979,NA,33.85,16.51,-0.000953,19.7019,12,2471.3437336,NA
realtime,2015-03-24T11-51-52+00-00,2015-03-24T11:51:52+00:00,180.021,3554.8533,13910.9911,NA,33.89,16.62,-0.000953,19.7019,12,2471.3437336,NA
realtime,2015-03-24T11-54-53+00-00,2015-03-24T11:54:53+00:00,180.033,3554.4205,13911.5767,NA,33.93,16.77,-0.000953,19.7019,12,2471.3437336,NA
realtime,2015-03-24T11-57-53+00-00,2015-03-24T11:57:53+00:00,180.011,3554.0891,13912.0288,NA,33.96,16.85,-0.000953,19.7019,12,2471.3437336,NA
realtime,2015-03-24T12-00-53+00-00,2015-03-24T12:00:53+00:00,180.149,3553.651,13912.625,NA,33.98,16.93,-0.000953,19.7019,12,2471.3437336,NA
realtime,2015-03-24T12-03-53+00-00,2015-03-24T12:03:53+00:00,180.085,3553.236,13913.1946,NA,34.02,17.01,-0.000953,19.7019,12,2471.3437336,NA
realtime,2015-03-24T12-06-53+00-00,2015-03-24T12:06:53+00:00,180.146,3552.9128,13913.633,NA,34.01,16.99,-0.000953,19.7019,12,2471.3437336,NA
realtime,2015-03-24T12-09-54+00-00,2015-03-24T12:09:54+00:00,180.093,3552.4989,13914.1989,NA,34.02,17.02,-0.000953,19.7019,12,2471.3437336,NA
realtime,2015-03-24T12-12-54+00-00,2015-03-24T12:12:54+00:00,180.146,3552.0697,13914.7784,NA,34.03,17.05,-0.000953,19.7019,12,2471.3437336,NA
realtime,2015-03-24T12-15-54+00-00,2015-03-24T12:15:54+00:00,180.093,3551.7457,13915.2142,NA,34.03,17.06,-0.00103,19.7019,12,2471.3437336,NA
realtime,2015-03-24T12-18-54+00-00,2015-03-24T12:18:54+00:00,180.123,3551.3291,13915.7718,NA,34.03,17.06,-0.000953,19.7019,12,2471.3437336,NA
realtime,2015-03-24T12-21-55+00-00,2015-03-24T12:21:55+00:00,180.074,3550.9057,13916.3521,NA,34.02,17.06,-0.000953,19.7019,12,2471.3437336,NA
realtime,2015-03-24T12-24-55+00-00,2015-03-24T12:24:55+00:00,180.025,3550.5025,13916.9113,NA,34.02,17.05,-0.000953,19.7019,12,2471.3437336,NA
realtime,2015-03-24T12-27-55+00-00,2015-03-24T12:27:55+00:00,180.011,3550.1938,13917.3349,NA,34.01,17.02,-0.053567,19.7019,12,2471.3437336,NA
realtime,2015-03-24T12-30-55+00-00,2015-03-24T12:30:55+00:00,180.048,3549.7726,13917.9308,NA,33.98,16.89,-0.000953,19.7019,12,2471.3437336,NA
realtime,2015-03-24T12-33-56+00-00,2015-03-24T12:33:56+00:00,180.108,3549.3653,13918.4992,NA,33.86,16.57,-0.000928,19.7019,12,2471.3437336,NA
realtime,2015-03-24T12-36-56+00-00,2015-03-24T12:36:56+00:00,180.089,3548.97,13919.0387,NA,33.84,16.54,-0.000953,19.7019,12,2471.3437336,NA
realtime,2015-03-24T12-39-56+00-00,2015-03-24T12:39:56+00:00,180.038,3548.6501,13919.4751,NA,33.86,16.57,-0.000953,19.7019,12,2471.3437336,NA
realtime,2015-03-24T12-42-56+00-00,2015-03-24T12:42:56+00:00,180.114,3548.2321,13920.0374,NA,33.87,16.66,-0.000953,19.7019,12,2471.3437336,NA
realtime,2015-03-24T12-45-56+00-00,2015-03-24T12:45:56+00:00,180.078,3547.82,13920.588,NA,33.93,16.83,-0.000953,19.7019,12,2471.3437336,NA
realtime,2015-03-24T12-48-57+00-00,2015-03-24T12:48:57+00:00,180.004,3547.4958,13921.0123,NA,33.98,16.96,-0.000953,19.7019,12,2471.3437336,NA
realtime,2015-03-24T12-51-57+00-00,2015-03-24T12:51:57+00:00,180.052,3547.0648,13921.5771,NA,33.99,16.99,-0.000953,19.7019,12,2471.3437336,NA
realtime,2015-03-24T12-54-57+00-00,2015-03-24T12:54:57+00:00,180.147,3546.6629,13922.1056,NA,34.02,17.07,-0.000953,19.7019,12,2471.3437336,NA
realtime,2015-03-24T12-57-57+00-00,2015-03-24T12:57:57+00:00,180.058,3546.2322,13922.6742,NA,34.03,17.06,-0.000953,19.7019,12,2471.3437336,NA
realtime,2015-03-24T13-00-58+00-00,2015-03-24T13:00:58+00:00,180.037,3545.9135,13923.108,NA,34.03,17.05,-0.000953,19.7019,12,2471.3437336,NA
realtime,2015-03-24T13-03-58+00-00,2015-03-24T13:03:58+00:00,180.003,3545.5041,13923.6658,NA,34.02,17.03,-0.000953,19.7019,12,2471.3437336,NA
realtime,2015-03-24T13-06-58+00-00,2015-03-24T13:06:58+00:00,180.056,3545.0837,13924.2426,NA,34.01,17.01,-0.000953,19.7019,12,2471.3437336,NA
realtime,2015-03-24T13-09-58+00-00,2015-03-24T13:09:58+00:00,180.023,3544.7721,13924.6625,NA,34.04,17.03,-0.000953,19.7019,12,2471.3437336,NA
realtime,2015-03-24T13-12-58+00-00,2015-03-24T13:12:58+00:00,180.068,3544.3498,13925.2213,NA,34.04,17.03,-0.000953,19.7019,12,2471.3437336,NA
realtime,2015-03-24T13-15-58+00-00,2015-03-24T13:15:58+00:00,180.114,3543.9432,13925.7774,NA,34.03,17.01,-0.000953,19.7019,12,2471.3437336,NA
realtime,2015-03-24T13-18-59+00-00,2015-03-24T13:18:59+00:00,180.079,3543.6206,13926.2079,NA,34.02,16.99,-0.000928,19.7019,12,2471.3437336,NA
realtime,2015-03-24T13-21-59+00-00,2015-03-24T13:21:59+00:00,180.001,3543.2136,13926.7532,NA,34.02,17,-0.001055,19.7019,12,2471.3437336,NA
realtime,2015-03-24T13-24-59+00-00,2015-03-24T13:24:59+00:00,180.057,3542.7982,13927.3084,NA,34.02,17.01,-0.000928,19.7019,12,2471.3437336,NA
realtime,2015-03-24T13-27-59+00-00,2015-03-24T13:27:59+00:00,180.138,3542.3916,13927.849,NA,34.03,17.04,-0.000928,19.7019,12,2471.3437336,NA
realtime,2015-03-24T13-31-00+00-00,2015-03-24T13:31:00+00:00,180.084,3541.982,13928.391,NA,34.04,17.05,-0.000953,19.7019,12,2471.3437336,NA
realtime,2015-03-24T13-34-00+00-00,2015-03-24T13:34:00+00:00,180.011,3541.5605,13928.9404,NA,34.05,17.05,-0.000928,19.7019,12,2471.3437336,NA
realtime,2015-03-24T13-37-00+00-00,2015-03-24T13:37:00+00:00,180.03,3541.2398,13929.3865,NA,34.04,17.03,-0.000928,19.7019,12,2471.3437336,NA
realtime,2015-03-24T13-40-00+00-00,2015-03-24T13:40:00+00:00,180.002,3540.8326,13929.9625,NA,34.05,17.04,-0.000953,19.7019,12,2471.3437336,NA
realtime,2015-03-24T13-43-00+00-00,2015-03-24T13:43:00+00:00,180.134,3540.4233,13930.5281,NA,34.05,17.03,-0.000953,19.7019,12,2471.3437336,NA
realtime,2015-03-24T13-46-01+00-00,2015-03-24T13:46:01+00:00,180.05,3540.0021,13931.0768,NA,34.04,17.07,-0.000953,19.7019,12,2471.3437336,NA
realtime,2015-03-24T13-49-01+00-00,2015-03-24T13:49:01+00:00,180.146,3539.601,13931.6086,NA,34.03,17.05,-0.000953,19.7019,12,2471.3437336,NA
realtime,2015-03-24T13-52-01+00-00,2015-03-24T13:52:01+00:00,180.05,3539.2772,13932.0537,NA,34.02,17.01,-0.000953,19.7019,12,2471.3437336,NA
realtime,2015-03-24T13-55-01+00-00,2015-03-24T13:55:01+00:00,180.054,3538.8717,13932.6097,NA,34.01,17.02,-0.000928,19.7019,12,2471.3437336,NA
realtime,2015-03-24T13-58-02+00-00,2015-03-24T13:58:02+00:00,180.083,3538.4546,13933.1871,NA,34.01,17,-0.000953,19.7019,12,2471.3437336,NA
realtime,2015-03-24T14-01-02+00-00,2015-03-24T14:01:02+00:00,180.032,3538.0494,13933.7354,NA,34.02,17.05,-0.000953,19.7019,12,2471.3437336,NA
realtime,2015-03-24T14-04-02+00-00,2015-03-24T14:04:02+00:00,180,3537.724,13934.1712,NA,34.04,17.14,-0.000953,19.7019,12,2471.3437336,NA
realtime,2015-03-24T14-07-02+00-00,2015-03-24T14:07:02+00:00,180.11,3537.3179,13934.7277,NA,34.06,17.17,-0.000953,19.7019,12,2471.3437336,NA
realtime,2015-03-24T14-10-02+00-00,2015-03-24T14:10:02+00:00,180.055,3536.9046,13935.2836,NA,34.05,17.16,-0.000953,19.7019,12,2471.3437336,NA
realtime,2015-03-24T14-13-03+00-00,2015-03-24T14:13:03+00:00,180.036,3536.4835,13935.8551,NA,34.06,17.18,-0.000953,19.7019,12,2471.3437336,NA
realtime,2015-03-24T14-16-03+00-00,2015-03-24T14:16:03+00:00,180.014,3536.1561,13936.3004,NA,34.06,17.2,-0.000953,19.7019,12,2471.3437336,NA
realtime,2015-03-24T14-19-03+00-00,2015-03-24T14:19:03+00:00,180.052,3535.7697,13936.8404,NA,34.07,17.24,-0.000953,19.7019,12,2471.3437336,NA
realtime,2015-03-24T14-22-03+00-00,2015-03-24T14:22:03+00:00,180.101,3535.3649,13937.4071,NA,34.09,17.27,-0.000953,19.7019,12,2471.3437336,NA
realtime,2015-03-24T14-25-03+00-00,2015-03-24T14:25:03+00:00,180.09,3534.9693,13937.9436,NA,34.09,17.28,-0.000928,19.7019,12,2471.3437336,NA
realtime,2015-03-24T14-28-04+00-00,2015-03-24T14:28:04+00:00,180.144,3534.555,13938.49,NA,34.09,17.27,-0.000953,19.7019,12,2471.3437336,NA
realtime,2015-03-24T14-31-04+00-00,2015-03-24T14:31:04+00:00,180.095,3534.2245,13938.9222,NA,34.09,17.28,-0.000953,19.7019,12,2471.3437336,NA
realtime,2015-03-24T14-34-04+00-00,2015-03-24T14:34:04+00:00,180.009,3533.818,13939.4548,NA,34.09,17.27,-0.000953,19.7019,12,2471.3437336,NA
realtime,2015-03-24T14-37-04+00-00,2015-03-24T14:37:04+00:00,180.037,3533.3909,13940.0171,NA,34.09,17.27,-0.000953,19.7019,12,2471.3437336,NA
realtime,2015-03-24T14-40-05+00-00,2015-03-24T14:40:05+00:00,180.115,3532.9766,13940.5658,NA,34.09,17.26,-0.000953,19.7019,12,2471.3437336,NA
realtime,2015-03-24T14-43-05+00-00,2015-03-24T14:43:05+00:00,180.082,3532.6547,13940.9966,NA,34.08,17.26,-0.000953,19.7019,12,2471.3437336,NA
realtime,2015-03-24T14-46-05+00-00,2015-03-24T14:46:05+00:00,180.035,3532.2419,13941.5533,NA,34.08,17.24,-0.000953,19.7019,12,2471.3437336,NA
realtime,2015-03-24T14-49-05+00-00,2015-03-24T14:49:05+00:00,180.03,3531.8319,13942.1162,NA,34.08,17.22,-0.000953,19.7019,12,2471.3437336,NA
realtime,2015-03-24T14-52-05+00-00,2015-03-24T14:52:05+00:00,180.024,3531.4183,13942.6911,NA,34.08,17.23,-0.000928,19.7019,12,2471.3437336,NA
realtime,2015-03-24T14-55-06+00-00,2015-03-24T14:55:06+00:00,180.044,3531.026,13943.238,NA,34.07,17.2,-0.000928,19.7019,12,2471.3437336,NA
realtime,2015-03-24T14-58-06+00-00,2015-03-24T14:58:06+00:00,180.02,3530.6959,13943.6717,NA,34.05,17.14,-0.000877,19.7019,12,2471.3437336,NA
realtime,2015-03-24T15-01-06+00-00,2015-03-24T15:01:06+00:00,180.019,3530.2811,13944.214,NA,34.04,17.09,-8e-04,19.7019,12,2471.3437336,NA
realtime,2015-03-24T15-04-06+00-00,2015-03-24T15:04:06+00:00,180.147,3529.8651,13944.7609,NA,34.03,17.08,-0.000673,19.7019,12,2471.3437336,NA
realtime,2015-03-24T15-07-06+00-00,2015-03-24T15:07:06+00:00,180.09,3529.4577,13945.2988,NA,34,17,-0.000571,19.7019,12,2471.3437336,NA
realtime,2015-03-24T15-10-07+00-00,2015-03-24T15:10:07+00:00,180.121,3529.133,13945.7287,NA,33.93,16.79,-0.00024,19.7019,12,2471.3437336,NA
realtime,2015-03-24T15-13-07+00-00,2015-03-24T15:13:07+00:00,180.081,3528.7466,13946.2589,NA,33.9,16.75,0.000117,19.7019,12,2471.3437336,NA
realtime,2015-03-24T15-16-07+00-00,2015-03-24T15:16:07+00:00,180.038,3528.3408,13946.8137,NA,33.88,16.7,0.000728,19.7019,12,2471.3437336,NA
realtime,2015-03-24T15-19-07+00-00,2015-03-24T15:19:07+00:00,180.026,3527.9162,13947.3882,NA,33.87,16.66,0.00162,19.7019,12,2471.3437336,NA
realtime,2015-03-24T15-22-07+00-00,2015-03-24T15:22:07+00:00,180.139,3527.5988,13947.822,NA,33.85,16.6,0.002486,19.7019,12,2471.3437336,NA
realtime,2015-03-24T15-25-08+00-00,2015-03-24T15:25:08+00:00,105.904,3527.3645,13948.135,NA,33.82,16.53,0.003276,18.9029,12,2471.3437336,NA
realtime,2015-03-24T15-44-04+00-00,2015-03-24T15:44:04+00:00,180.116,3524.6837,13951.7359,NA,33.78,16.48,0.03678,41.9076,6.58,1886.66391487294,NA
realtime,2015-03-24T15-47-05+00-00,2015-03-24T15:47:05+00:00,180.078,3524.2699,13952.2981,NA,33.77,16.48,0.044067,17.2329,12,2471.3437336,NA
realtime,2015-03-24T15-50-05+00-00,2015-03-24T15:50:05+00:00,180.062,3523.957,13952.7228,NA,33.77,16.48,0.050029,17.2329,12,2471.3437336,NA
realtime,2015-03-24T15-53-05+00-00,2015-03-24T15:53:05+00:00,180.05,3523.5492,13953.2815,NA,33.77,16.47,0.058131,17.2329,12,2471.3437336,NA
realtime,2015-03-24T15-56-05+00-00,2015-03-24T15:56:05+00:00,180.014,3523.1353,13953.851,NA,33.77,16.48,0.068272,17.2329,12,2471.3437336,NA
realtime,2015-03-24T15-59-05+00-00,2015-03-24T15:59:05+00:00,180.078,3522.8092,13954.2892,NA,33.76,16.48,0.077087,17.2329,12,2471.3437336,NA
realtime,2015-03-24T16-02-06+00-00,2015-03-24T16:02:06+00:00,224.491,3522.3935,13954.8155,NA,33.76,16.5,0.082387,17.2329,12,2471.3437336,NA
realtime,2015-03-24T16-05-50+00-00,2015-03-24T16:05:50+00:00,180.027,3522.0689,13955.2579,NA,33.76,16.5,0.085418,17.2329,12,2471.3437336,NA
realtime,2015-03-24T16-08-50+00-00,2015-03-24T16:08:50+00:00,180.099,3521.6387,13955.8488,NA,33.77,16.5,0.089597,17.2329,12,2471.3437336,NA
realtime,2015-03-24T16-11-51+00-00,2015-03-24T16:11:51+00:00,180.021,3521.2157,13956.4044,NA,33.77,16.5,0.096195,17.2329,12,2471.3437336,NA
realtime,2015-03-24T16-14-51+00-00,2015-03-24T16:14:51+00:00,180.144,3520.8864,13956.8434,NA,33.79,16.54,0.102614,17.2329,12,2471.3437336,NA
realtime,2015-03-24T16-17-51+00-00,2015-03-24T16:17:51+00:00,180.051,3520.4739,13957.3875,NA,33.8,16.56,0.10878,17.2329,12,2471.3437336,NA
realtime,2015-03-24T16-20-51+00-00,2015-03-24T16:20:51+00:00,180.121,3520.0409,13957.9506,NA,33.8,16.54,0.113366,17.2329,12,2471.3437336,NA
